Epoch,d_loss,g_loss,d_score,g_score,psnr,ssim,loss_ratio,learning_rate
46,1.0,0.005103768114931882,2.17909957802089e-14,2.2701568162796003e-14,23.6132941423881,0.7544201308488846,0.005103768114931882,0.0005
47,1.0,0.005185105830120543,1.2239075699625518e-13,8.323620915946854e-14,23.86466127244453,0.7487104923725129,0.005185105830120543,0.0005
48,1.0,0.00506859491734455,4.7365636903220286e-14,5.557635191647845e-14,24.305307813353902,0.7521377485990525,0.00506859491734455,0.0005
49,1.0,0.0051536107420300445,9.911348540623838e-14,1.115930775007137e-13,24.254615511164364,0.7461128306388854,0.0051536107420300445,0.0005
50,1.0,0.0050658410927280784,3.42307655272542e-14,4.442521314952416e-14,23.30613212621298,0.7553020056486129,0.0050658410927280784,0.0005
51,1.0,0.005142734454323848,1.950504381745917e-13,1.6584252401267234e-13,24.492071286862448,0.7482779623270035,0.005142734454323848,0.0005
52,1.0,0.005148212225176394,5.829743744193099e-13,5.049295417638804e-13,22.98057474788515,0.7361481090784073,0.005148212225176394,0.0005
53,1.0,0.0050828484383722145,4.618796317494872e-13,5.694536736007278e-13,24.516715317969147,0.7521323268413543,0.0050828484383722145,0.0005
54,1.0,0.0049877517903223634,3.092286479177905e-14,2.531645942077619e-14,24.346991302121033,0.7549353786706925,0.0049877517903223634,0.0005
55,1.0,0.004893500657441715,2.6520527242027155e-13,2.178999591251322e-13,23.816086647923363,0.7545041177272797,0.004893500657441715,0.0005
56,1.0,0.0051231082994490865,1.2436769764134385e-13,1.8498490906930132e-13,22.451826326715874,0.7463858869075776,0.0051231082994490865,0.0005
57,1.0,0.005132507967452208,3.2069484693971554e-14,2.7832511694435017e-14,24.234601835624368,0.7572292993068696,0.005132507967452208,0.0005
58,1.0,0.004982976233586669,2.725770830525355e-13,2.9212260110361505e-13,24.615037665065948,0.7554198944568634,0.004982976233586669,0.0005
59,1.0,0.00511296842712909,3.674389756982165e-14,4.164037813574292e-14,24.063030833859838,0.755977790594101,0.00511296842712909,0.0005
60,1.0,0.0050474580749869345,2.2249458963409942e-13,1.750987379879017e-13,24.079551677378443,0.7477847924232482,0.0050474580749869345,0.0005
61,1.0,0.004932318914992114,2.0320706837599487e-12,1.2499859097097008e-12,24.730050446412694,0.7488677896261215,0.004932318914992114,0.0005
62,1.0,0.004935413192336758,7.016481201111299e-13,5.762641528573713e-13,24.48079249874575,0.7522624175548553,0.004935413192336758,0.0005
63,1.0,0.005041500832885504,3.467644555273538e-13,4.033789017964854e-13,24.086813672649413,0.7566971983909607,0.005041500832885504,0.0005
64,1.0,0.00501102175253133,3.3610927233780787e-12,1.6764613843766693e-12,24.604463123547617,0.752042277932167,0.00501102175253133,0.0005
65,1.0,0.005094278577404718,1.861839432300164e-13,1.0192314595363226e-13,23.98726127378059,0.7510492254495621,0.005094278577404718,0.0005
66,1.0,0.0050208672586207585,2.122238537214099e-13,2.6686492988469196e-13,24.598739000796165,0.7507734949588776,0.0050208672586207585,0.0005
67,1.0,0.005064848026571174,2.5733688070974333e-14,6.127997511551038e-14,24.52619542840874,0.7508516495227814,0.005064848026571174,0.0005
68,1.0,0.00490006291307509,6.940346061391052e-13,6.993631832090316e-13,22.45361817701125,0.7492872836589813,0.00490006291307509,0.0005
69,1.0,0.005072812091869613,2.1997703065047767e-14,3.2890786381921154e-14,24.73952853753488,0.754421857714653,0.005072812091869613,0.0005
70,1.0,0.004987525620187322,1.3893068955254506e-12,1.5505281173420863e-12,24.86392791647902,0.753129523396492,0.004987525620187322,0.0005
71,1.0,0.004920439914179345,3.368496018576684e-14,4.73201677313675e-14,24.321243518528583,0.7544046417474747,0.004920439914179345,0.0005
72,1.0,0.004999679390651484,1.9418686530803383e-12,1.564309839850308e-12,22.467305260416577,0.7298694369792939,0.004999679390651484,0.0005
73,1.0,0.0051274790428578855,4.0718120276807e-14,5.718089247415373e-14,24.53279170001984,0.7516747516393661,0.0051274790428578855,0.0005
74,1.0,0.004864262969543537,2.852316661862195e-14,3.0766964151734955e-14,24.049451114486967,0.7547131179571152,0.004864262969543537,0.0005
75,1.0,0.004855557087187966,9.93983548009987e-14,1.7375677489024467e-13,24.183428247678297,0.7562832738161087,0.004855557087187966,0.0005
76,1.0,0.004930533290219804,2.7766504449429154e-13,2.344590455393586e-13,24.2553686693852,0.7571596072912217,0.004930533290219804,0.0005
77,1.0,0.004937605264907082,2.76373353427077e-14,6.458346920135812e-14,24.49809503470936,0.7573237798213959,0.004937605264907082,0.0005
78,1.0,0.004847646804216008,1.5826150201253973e-13,1.403181163372508e-13,24.18898540574596,0.7500801540613175,0.004847646804216008,0.0005
79,1.0,0.004876104764019449,1.8891039014399745e-14,3.486393861007776e-14,24.283692014944727,0.7507183784246445,0.004876104764019449,0.0005
80,1.0,0.005029624365270138,1.4729980351546192e-14,1.4373405811780567e-14,24.343647349161195,0.7604551684856414,0.005029624365270138,0.0005
81,1.0,0.00506440569801877,1.3788871470996477e-13,1.8135706099855765e-13,24.927611103605464,0.7576587520837784,0.00506440569801877,0.0005
82,1.0,0.004980331359741588,3.855490940045013e-14,3.849789649594821e-14,24.518693656262258,0.7536224597692489,0.004980331359741588,0.0005
83,1.0,0.004901372889677683,6.874055524150956e-13,7.460628353234622e-13,24.075876339900407,0.7534016782045364,0.004901372889677683,0.0005
84,1.0,0.004975215904414654,2.616055255002367e-15,3.757078327977803e-15,24.439333232322625,0.7467504469156265,0.004975215904414654,0.0005
85,1.0,0.004861171424078444,1.1972669415957465e-12,1.1754058926993502e-12,23.293439599073498,0.7555524177551269,0.004861171424078444,0.0005
86,1.0,0.004806484702664117,7.628523952693628e-14,1.0959674408715334e-13,24.587893496508567,0.7547850173711776,0.004806484702664117,0.0005
87,1.0,0.004889529038531085,8.287677867703377e-14,8.496315865473218e-14,24.58327077713423,0.7574093401432037,0.004889529038531085,0.0005
88,1.0,0.004863609558281799,1.502735536157701e-14,2.2035509770362048e-14,24.659182448896257,0.7555740535259247,0.004863609558281799,0.0005
89,1.0,0.004820217668699721,4.183949154645376e-15,4.887753883632647e-15,21.797980761801558,0.7490275366306305,0.004820217668699721,0.0005
90,1.0,0.005046882616976897,5.03824332829416e-14,5.292955760822792e-14,24.01737158765205,0.7570796980857849,0.005046882616976897,0.0005
91,1.0,0.004949280577711761,1.0067377476433898e-13,1.259998618325522e-13,23.85591096842208,0.7483704073429107,0.004949280577711761,0.0005
92,1.0,0.004920295216143131,1.177386012151034e-14,1.1157212060279243e-14,24.84326708164329,0.7577064144611358,0.004920295216143131,0.0005
93,1.0,0.0048742180907477934,4.709255277960584e-13,4.76052347213984e-13,24.558834613423535,0.7563841885328293,0.0048742180907477934,0.0005
94,1.0,0.0050015206060682734,4.0977722500972963e-13,5.204647897267888e-13,24.223146033498708,0.7594636800289154,0.0050015206060682734,0.0005
95,1.0,0.004975284022899966,3.034111981520271e-14,2.624642851632649e-14,24.07512478154065,0.754242917060852,0.004975284022899966,0.0005
96,1.0,0.004884998219398161,2.769359081249336e-12,4.513913811210399e-12,24.97476397590344,0.7570613756179809,0.004884998219398161,0.0005
97,1.0,0.005009216621207694,2.4442822548943402e-14,2.8787656186318945e-14,24.90404238689631,0.7531325616836548,0.005009216621207694,0.0005
98,1.0,0.004822904321675499,2.1819776601535617e-14,3.021517774721356e-14,24.761118473119822,0.751263462305069,0.004822904321675499,0.0005
99,1.0,0.00494944224289308,7.671947335171827e-14,8.947778333002957e-14,24.816112122140048,0.7554843631982804,0.00494944224289308,0.0005
100,1.0,0.004876981793592374,2.0408987395603914e-13,1.6102643498538582e-13,24.81619967211442,0.7556095420122146,0.004876981793592374,0.0005
